setup,side,tp,sl,ts,filter,n,exp,win,pf,total,robust,yr_tot
pocket,cont,3.0,1.0,24,ALL,2839,-0.030408467940806407,28.355054596688976,0.8363281918750451,-86.32964048394939,0.0,7
pocket,cont,3.0,1.0,96,anti15,1174,-0.030421041882798195,25.127768313458258,0.8401054633090673,-35.71430317040508,0.14285714285714285,7
pocket,cont,1.0,1.0,96,conf15,1665,-0.030431625954606228,49.48948948948949,0.765774399283642,-50.66865721441937,0.2857142857142857,7
pocket,cont,1.0,1.0,288,conf15,1665,-0.030431625954606228,49.48948948948949,0.765774399283642,-50.66865721441937,0.2857142857142857,7
pocket,cont,1.0,1.0,48,conf15,1665,-0.030431625954606228,49.48948948948949,0.765774399283642,-50.66865721441937,0.2857142857142857,7
fib50,cont,1.0,1.0,48,ALL,3082,-0.030435095556010084,51.62232316677482,0.7589436755621771,-93.80096450362308,0.0,7
fib50,cont,2.0,1.5,96,volLO,1686,-0.03043623931320983,44.95848161328588,0.7712935913522382,-51.31549948207177,0.14285714285714285,7
pocket,cont,2.0,2.0,288,volSpike,1374,-0.030438124010069158,50.21834061135371,0.8728936177090418,-41.82198238983502,0.14285714285714285,7
pocket,cont,3.0,2.0,12,anti15,1174,-0.030439690477528137,43.95229982964225,0.845528152844674,-35.73619662061803,0.14285714285714285,7
flip,cont,2.0,3.0,288,volSpike,2387,-0.030441105233025064,59.8659405111018,0.8855559861772053,-72.66291819123083,0.14285714285714285,7
pocket,cont,1.0,2.0,24,ALL,2839,-0.030443729127439506,65.90348714336034,0.8031782458266912,-86.42974699280076,0.14285714285714285,7
flip,fade,1.5,3.0,288,conf15,1074,-0.030446014291275643,67.78398510242086,0.856557848850895,-32.69901934883004,0.2857142857142857,7
fib50,cont,1.0,2.0,12,volLO,1686,-0.030449494606615182,64.1755634638197,0.6676512281417174,-51.3378479067532,0.0,7
fib50,fade,3.0,2.0,288,sessASIA,850,-0.030458526923694204,40.94117647058824,0.8937748861127147,-25.889747885140075,0.42857142857142855,7
pocket,cont,3.0,1.0,12,ALL,2839,-0.03046200721481543,32.264882000704475,0.816665395113232,-86.481638482861,0.14285714285714285,7
flip,fade,0.5,3.0,96,conf3of3,1051,-0.030464325222312027,77.73549000951475,0.6476622366575132,-32.01800580864994,0.14285714285714285,7
flip,fade,0.5,3.0,48,conf3of3,1051,-0.030464325222312027,77.73549000951475,0.6476622366575132,-32.01800580864994,0.14285714285714285,7
flip,fade,0.5,3.0,288,conf3of3,1051,-0.030464325222312027,77.73549000951475,0.6476622366575132,-32.01800580864994,0.14285714285714285,7
pocket,cont,2.0,2.0,48,volSpike,1374,-0.030472765745282765,50.0,0.8716038282586855,-41.86958013401852,0.14285714285714285,7
pocket,cont,4.0,0.5,12,anti15,1174,-0.03047520465641175,19.165247018739354,0.7411530814835134,-35.777890266627395,0.0,7
fib50,fade,4.0,3.0,96,conf1,801,-0.030490212085188224,44.44444444444444,0.9156132128226965,-24.422659880235766,0.2857142857142857,7
pocket,fade,1.0,3.0,96,conf2of3,463,-0.030491205853749766,74.08207343412528,0.7953489554013059,-14.117428310286142,0.2857142857142857,7
pocket,fade,1.0,3.0,288,conf2of3,463,-0.030491205853749766,74.08207343412528,0.7953489554013059,-14.117428310286142,0.2857142857142857,7
flip,fade,3.0,1.0,288,conf15,1074,-0.030509553765057408,26.256983240223462,0.8319138868006201,-32.767260743671656,0.14285714285714285,7
fib50,cont,1.0,1.0,96,ALL,3082,-0.030510068883134456,51.62232316677482,0.7584932714185206,-94.0320322978204,0.0,7
fib50,cont,1.0,1.0,288,ALL,3082,-0.030510068883134456,51.62232316677482,0.7584932714185206,-94.0320322978204,0.0,7
fib50,cont,1.5,1.5,12,conf1,801,-0.030510783245967146,48.81398252184769,0.8045097224995006,-24.439137380019684,0.14285714285714285,7
pocket,cont,2.0,0.5,12,volHI,1295,-0.03053208284357745,22.857142857142858,0.8055271944360946,-39.5390472824328,0.14285714285714285,7
pocket,cont,2.0,1.5,288,sessASIA,824,-0.030536463291992184,42.11165048543689,0.853462240480047,-25.16204575260156,0.2857142857142857,7
flip,cont,3.0,2.0,96,volSpike,2387,-0.030549231142367753,41.05571847507331,0.8888513416758543,-72.92101473683182,0.14285714285714285,7
flip,fade,4.0,0.5,96,conf15,1074,-0.03054953458994393,12.849162011173185,0.7561865131379468,-32.81020014959978,0.14285714285714285,7
flip,fade,4.0,0.5,288,conf15,1074,-0.03054953458994393,12.849162011173185,0.7561865131379468,-32.81020014959978,0.14285714285714285,7
fib50,cont,1.0,0.5,12,volHI,1396,-0.03055172596589383,35.673352435530084,0.7700439836136623,-42.650209448387784,0.14285714285714285,7
fib50,cont,1.0,1.0,12,volSpike,1716,-0.03055503291347383,50.641025641025635,0.7556525204729032,-52.432436479521094,0.14285714285714285,7
fib50,fade,1.5,2.0,96,sessASIA,850,-0.030563729179643114,57.1764705882353,0.8488365345120741,-25.979169802696646,0.14285714285714285,7
fib50,cont,3.0,0.5,96,conf3,1882,-0.0305719540042033,14.930924548352817,0.7528198633236117,-57.53641743591061,0.14285714285714285,7
pocket,cont,2.0,2.0,96,anti15,1174,-0.03057457148354049,50.936967632027255,0.8681326998659719,-35.894546921676536,0.0,7
pocket,cont,1.0,1.0,12,conf15,1665,-0.0305762246718683,49.249249249249246,0.7628229195081005,-50.90941407866072,0.2857142857142857,7
fib50,cont,1.5,1.5,12,rejWick,1143,-0.03058340467554698,49.95625546806649,0.8040077381296229,-34.9568315441502,0.14285714285714285,7
fib50,fade,3.0,2.0,48,conf2of3,1272,-0.030585398190470056,41.74528301886792,0.8804962218672192,-38.90462649827791,0.14285714285714285,7
fib50,cont,4.0,1.5,12,rejWick,1143,-0.03059007484690239,40.332458442694666,0.8298909669257792,-34.96445555000943,0.14285714285714285,7
fib50,cont,3.0,0.5,288,conf3,1882,-0.030593213662087348,14.87778958554729,0.7527818208700215,-57.57642811204839,0.14285714285714285,7
fib50,fade,3.0,2.0,96,legYoung,937,-0.03060187149902773,41.088580576307365,0.8874627849561932,-28.673953594588983,0.2857142857142857,7
fib50,cont,2.0,0.5,48,legYoung,937,-0.03060500236283688,21.66488794023479,0.7319090845451756,-28.67688721397816,0.0,7
fib50,cont,2.0,0.5,288,legYoung,937,-0.03060500236283688,21.66488794023479,0.7319090845451756,-28.67688721397816,0.0,7
fib50,cont,2.0,0.5,96,legYoung,937,-0.03060500236283688,21.66488794023479,0.7319090845451756,-28.67688721397816,0.0,7
flip,fade,2.0,2.0,12,conf3of3,1051,-0.030607533561476972,49.57183634633682,0.8442933183176285,-32.1685177731123,0.2857142857142857,7
fib50,fade,1.5,1.5,12,sessASIA,850,-0.030609412749778558,46.0,0.8034525650014414,-26.018000837311774,0.14285714285714285,7
pocket,cont,2.0,2.0,96,volSpike,1374,-0.03061067095657519,50.14556040756914,0.8721735508255727,-42.05906189433431,0.14285714285714285,7
pocket,cont,3.0,1.5,48,conf0,621,-0.03061190757890757,32.367149758454104,0.8750270763638809,-19.0099946065016,0.14285714285714285,7
pocket,cont,1.5,1.5,12,ALL,2839,-0.030617816636745145,48.60866502289539,0.8173223932720722,-86.92398143171947,0.2857142857142857,7
fib50,cont,1.0,1.5,12,volLO,1686,-0.030624153898589905,59.72716488730724,0.6506697860843428,-51.63232347302258,0.0,7
pocket,cont,4.0,0.5,48,anti15,1174,-0.030630471815520293,12.095400340715502,0.7640837930520182,-35.960173911420824,0.14285714285714285,7
pocket,cont,4.0,1.0,96,legOld,2419,-0.030658242033139133,20.669698222405952,0.8541899368718433,-74.16228747816356,0.0,7
fib50,cont,1.5,0.5,48,legYoung,937,-0.030661758827534007,26.57417289220918,0.7119494812089311,-28.730068021399365,0.14285714285714285,7
fib50,cont,1.5,0.5,96,legYoung,937,-0.030661758827534007,26.57417289220918,0.7119494812089311,-28.730068021399365,0.14285714285714285,7
fib50,cont,1.5,0.5,288,legYoung,937,-0.030661758827534007,26.57417289220918,0.7119494812089311,-28.730068021399365,0.14285714285714285,7
fib50,fade,4.0,1.0,12,anti15,1383,-0.0306666050148593,28.778018799710775,0.8200207912050116,-42.41191473555041,0.42857142857142855,7
pocket,fade,2.0,3.0,12,conf2of3,463,-0.030677461719315763,47.73218142548596,0.8160802111866802,-14.203664776043198,0.14285714285714285,7
pocket,cont,4.0,1.0,96,ALL,2839,-0.03068323610514904,20.852412821415992,0.852683247797507,-87.10970730251813,0.0,7
pocket,cont,4.0,1.0,288,legYoung,420,-0.030691234374280008,21.428571428571427,0.8448173423411961,-12.890318437197603,0.2857142857142857,7
fib50,cont,1.0,0.5,24,volHI,1396,-0.03069914623430639,35.60171919770774,0.769318181199366,-42.85600814309172,0.14285714285714285,7
pocket,cont,3.0,0.5,288,rejWick,494,-0.030702956961685488,14.777327935222672,0.7525969105823886,-15.167260739072631,0.14285714285714285,7
pocket,cont,3.0,0.5,96,rejWick,494,-0.030702956961685488,14.777327935222672,0.7525969105823886,-15.167260739072631,0.14285714285714285,7
flip,fade,3.0,1.0,96,conf15,1074,-0.03070770603324644,26.256983240223462,0.8308222076224183,-32.98007627970668,0.14285714285714285,7
fib50,cont,1.0,2.0,24,volLO,1686,-0.030712341986480454,67.141162514828,0.6766325325933303,-51.781008589206046,0.0,7
flip,fade,1.0,2.0,12,conf15,1074,-0.030717923221509905,66.85288640595903,0.7820152952565521,-32.99104953990164,0.14285714285714285,7
flip,fade,3.0,1.0,12,conf15,1074,-0.030721918907503497,30.26070763500931,0.8125725457952891,-32.995340906658754,0.14285714285714285,7
pocket,fade,4.0,1.5,48,volSpike,1374,-0.030722399637924613,29.184861717612808,0.8825167425924535,-42.21257710250842,0.14285714285714285,7
flip,fade,1.5,3.0,96,conf15,1074,-0.030723859168485856,67.78398510242086,0.8552488214527108,-32.99742474695381,0.2857142857142857,7
flip,fade,4.0,1.5,24,conf3of3,1051,-0.03072929624737896,33.68220742150333,0.8605170601162075,-32.29649035599529,0.14285714285714285,7
fib50,cont,2.0,1.5,48,volLO,1686,-0.03073449900002825,44.89916963226572,0.7682941332165579,-51.81836531404763,0.14285714285714285,7
pocket,cont,3.0,1.0,48,anti15,1174,-0.030764344072297372,25.468483816013627,0.8371372780522733,-36.117339940877116,0.14285714285714285,7
fib50,cont,4.0,0.5,288,legYoung,937,-0.03079462921339499,11.632870864461047,0.760240357110259,-28.854567572951105,0.14285714285714285,7
pocket,cont,1.0,3.0,24,anti15,1174,-0.030800953146304422,72.7427597955707,0.8062876572469322,-36.16031899376139,0.14285714285714285,7
fib50,cont,1.0,0.5,96,volHI,1396,-0.030801166664971583,35.60171919770774,0.7687288663135815,-42.99842866430033,0.14285714285714285,7
fib50,cont,1.0,0.5,48,volHI,1396,-0.030801166664971583,35.60171919770774,0.7687288663135815,-42.99842866430033,0.14285714285714285,7
fib50,cont,1.0,0.5,288,volHI,1396,-0.030801166664971583,35.60171919770774,0.7687288663135815,-42.99842866430033,0.14285714285714285,7
pocket,cont,3.0,1.0,12,rejWick,494,-0.03080816922695361,32.388663967611336,0.8047643889933069,-15.219235598115082,0.0,7
flip,fade,3.0,1.0,48,conf15,1074,-0.03082290626056512,26.443202979515828,0.8295052896160392,-33.10380132384694,0.0,7
fib50,fade,2.0,1.5,48,sessASIA,850,-0.030825076888890062,44.23529411764706,0.8503353359897471,-26.201315355556552,0.0,7
pocket,cont,4.0,3.0,48,sessUS,1112,-0.03082523266252173,45.05395683453237,0.9143382432568093,-34.27765872072416,0.2857142857142857,7
pocket,cont,4.0,1.0,96,legYoung,420,-0.030827190057987033,21.904761904761905,0.8434152597802693,-12.947419824354554,0.2857142857142857,7
pocket,fade,1.5,1.5,24,conf0,621,-0.030836112256154714,52.33494363929147,0.8289269294516041,-19.149225711072077,0.2857142857142857,7
pocket,cont,2.0,1.5,24,rejWick,494,-0.030839096056566904,44.12955465587044,0.8400700380196757,-15.23451345194405,0.14285714285714285,7
fib50,cont,1.5,1.5,24,rejWick,1143,-0.03083982185699835,51.531058617672784,0.8203633737284086,-35.24991638254912,0.14285714285714285,7
pocket,fade,1.5,1.0,24,conf0,621,-0.030854968719396268,42.351046698872786,0.7981224055779115,-19.160935574745082,0.42857142857142855,7
fib50,fade,2.0,1.5,24,anti15,1383,-0.030860926693604147,43.89009399855387,0.8438476082274279,-42.680661617254536,0.14285714285714285,7
fib50,cont,1.0,1.5,288,volLO,1686,-0.030877676427032257,61.56583629893239,0.6579246901716549,-52.05976245597638,0.0,7
fib50,cont,1.0,1.5,48,volLO,1686,-0.030877676427032257,61.56583629893239,0.6579246901716549,-52.05976245597638,0.0,7
fib50,cont,1.0,1.5,96,volLO,1686,-0.030877676427032257,61.56583629893239,0.6579246901716549,-52.05976245597638,0.0,7
fib50,cont,1.0,1.5,24,volLO,1686,-0.030898062465981105,61.387900355871885,0.6560088521551249,-52.09413331764414,0.0,7
fib50,cont,2.0,1.0,12,volLO,1686,-0.030904011814947337,36.773428232502965,0.7002873300600984,-52.10416392000121,0.0,7
pocket,cont,2.0,1.0,48,conf15,1665,-0.030941418926268397,33.87387387387387,0.8241448302051222,-51.51746251223688,0.14285714285714285,7
flip,fade,3.0,1.0,24,conf15,1074,-0.0309481740069099,28.026070763500933,0.8221606657495995,-33.238338883421235,0.0,7
fib50,cont,3.0,0.5,24,conf3,1882,-0.030948963809476673,16.524973432518596,0.743888017372077,-58.245949889435096,0.14285714285714285,7
fib50,fade,1.5,2.0,288,sessASIA,850,-0.03094942368819043,57.1764705882353,0.8472203894058414,-26.307010134961864,0.14285714285714285,7
pocket,cont,1.5,3.0,12,volSpike,1374,-0.030953486807226066,60.55312954876274,0.8422106422550079,-42.530090873128614,0.0,7
pocket,fade,3.0,2.0,24,conf1,263,-0.030955717340019992,42.20532319391635,0.8540903054189419,-8.141353660425258,0.5,6
flip,fade,4.0,0.5,24,sessASIA,877,-0.03096539173763043,16.53363740022805,0.7449816004502742,-27.15664855390189,0.0,7
fib50,cont,4.0,1.5,288,sessUS,1246,-0.030972952604227152,28.81219903691814,0.8887966011710771,-38.59229894486703,0.42857142857142855,7
fib50,fade,3.0,1.5,48,sessASIA,850,-0.030977500036236668,36.11764705882353,0.8668812878667083,-26.330875030801167,0.42857142857142855,7
flip,fade,1.5,2.0,12,conf15,1074,-0.030981854307204904,56.33147113594041,0.824631556169547,-33.27451152593807,0.2857142857142857,7
pocket,cont,4.0,1.0,12,legOld,2419,-0.030982558637582747,31.624638280281108,0.8143922244815691,-74.94680934431267,0.14285714285714285,7
pocket,fade,2.0,1.0,48,conf0,621,-0.030984995905294466,34.78260869565217,0.8196728874812306,-19.241682457187864,0.42857142857142855,7
pocket,cont,1.0,2.0,12,volSpike,1374,-0.030986272529057588,65.21106259097526,0.7955677976149095,-42.575138454925124,0.14285714285714285,7
fib50,fade,1.5,2.0,24,sessASIA,850,-0.03098828144499374,53.529411764705884,0.8354863205825618,-26.340039228244677,0.14285714285714285,7
flip,fade,1.5,3.0,48,volLO,1766,-0.030991327472102283,66.93091732729332,0.7758768645558722,-54.73068431573263,0.2857142857142857,7
flip,fade,0.5,3.0,12,conf3of3,1051,-0.03099317876076837,76.78401522359658,0.6408174595707649,-32.57383087756756,0.14285714285714285,7
pocket,cont,4.0,0.5,48,legOld,2419,-0.030995473217283114,12.443158329888384,0.7681279632013497,-74.97804971260786,0.14285714285714285,7
fib50,cont,3.0,1.0,24,conf3,1882,-0.03101778466094314,28.746014877789584,0.8237918989569825,-58.37547073189499,0.2857142857142857,7
fib50,cont,3.0,1.5,12,conf3,1882,-0.031022136604882292,40.27630180658874,0.8271767604314696,-58.38366109038847,0.14285714285714285,7
flip,fade,2.0,1.0,24,conf3of3,1051,-0.031023612418747314,34.82397716460513,0.8058026842686503,-32.60581665210343,0.14285714285714285,7
pocket,cont,3.0,1.5,96,conf0,621,-0.03102381773306446,32.2061191626409,0.8745118062362166,-19.26579081223303,0.14285714285714285,7
fib50,cont,2.0,1.0,96,volLO,1686,-0.031028244117169226,35.468564650059314,0.7240077713449528,-52.313619581547314,0.14285714285714285,7
fib50,cont,2.0,1.0,288,volLO,1686,-0.031028244117169226,35.468564650059314,0.7240077713449528,-52.313619581547314,0.14285714285714285,7
pocket,cont,1.0,2.0,288,conf1,263,-0.031031720337698934,68.44106463878326,0.7882450774594986,-8.16134244881482,0.16666666666666666,6
pocket,cont,1.0,2.0,96,conf1,263,-0.031031720337698934,68.44106463878326,0.7882450774594986,-8.16134244881482,0.16666666666666666,6
pocket,cont,0.5,1.5,288,conf1,263,-0.0310357262931697,73.00380228136882,0.6213857972574696,-8.162396015103631,0.3333333333333333,6
pocket,cont,0.5,1.5,24,conf1,263,-0.0310357262931697,73.00380228136882,0.6213857972574696,-8.162396015103631,0.3333333333333333,6
pocket,cont,0.5,1.5,48,conf1,263,-0.0310357262931697,73.00380228136882,0.6213857972574696,-8.162396015103631,0.3333333333333333,6
pocket,cont,0.5,1.5,96,conf1,263,-0.0310357262931697,73.00380228136882,0.6213857972574696,-8.162396015103631,0.3333333333333333,6
fib50,fade,2.0,1.5,96,anti15,1383,-0.031036711215770094,43.67317425885756,0.8497795846869854,-42.92377161141004,0.14285714285714285,7
fib50,fade,1.5,2.0,12,sessASIA,850,-0.03104261508452412,48.35294117647059,0.8066118366286925,-26.3862228218455,0.14285714285714285,7
flip,fade,1.5,1.0,24,conf15,1074,-0.031056445410080194,41.62011173184357,0.782742825860103,-33.35462237042613,0.0,7
pocket,cont,3.0,3.0,12,sessASIA,824,-0.031060803895442544,46.72330097087379,0.8239773889439949,-25.594102409844655,0.2857142857142857,7
fib50,cont,2.0,1.0,48,volLO,1686,-0.03106105656791906,35.587188612099645,0.7232004134530591,-52.36894137351153,0.14285714285714285,7
pocket,cont,2.0,3.0,288,sessASIA,824,-0.031068393345947246,58.859223300970875,0.8874736508223582,-25.60035611706053,0.5714285714285714,7
flip,fade,2.0,1.5,48,conf3of3,1051,-0.03107194040294883,43.57754519505233,0.8404351486090283,-32.65660936349922,0.2857142857142857,7
pocket,cont,1.0,1.5,12,ALL,2839,-0.031076682889847277,58.36562169778091,0.7780837287065542,-88.22670272427642,0.14285714285714285,7
fib50,cont,2.0,1.0,96,conf1,801,-0.03107828380832647,34.831460674157306,0.8131917456728299,-24.8937053304695,0.0,7
fib50,cont,2.0,1.0,288,conf1,801,-0.03107828380832647,34.831460674157306,0.8131917456728299,-24.8937053304695,0.0,7
flip,fade,3.0,2.0,24,conf15,1074,-0.03107951727670445,43.38919925512104,0.8711403816252117,-33.37940155518058,0.2857142857142857,7
fib50,fade,2.0,2.0,48,conf1,801,-0.03108777398509717,50.936329588014985,0.8625102844177148,-24.901306962062833,0.0,7
pocket,cont,1.0,1.5,48,ALL,2839,-0.031095866573949357,59.80979218034519,0.7856444899462172,-88.28116520344223,0.14285714285714285,7
flip,fade,1.5,3.0,24,conf15,1074,-0.031098452665694935,65.92178770949721,0.8483026317935951,-33.39973816295636,0.2857142857142857,7
fib50,cont,2.0,0.5,12,conf3,1882,-0.03110265833707492,23.379383634431456,0.7174807846765813,-58.535202990375,0.14285714285714285,7
flip,fade,4.0,1.0,24,conf3of3,1051,-0.03111236362092278,25.309229305423408,0.8267130704770768,-32.69909416558984,0.0,7
fib50,fade,3.0,1.5,24,sessASIA,850,-0.031112599791672878,38.11764705882353,0.8509044236137563,-26.445709822921945,0.14285714285714285,7
fib50,cont,2.0,0.5,12,conf2of3,1272,-0.031119448065390215,23.11320754716981,0.7125746165089699,-39.58393793917635,0.14285714285714285,7
pocket,cont,1.0,1.5,48,volSpike,1374,-0.031134474687267457,60.18922852983989,0.7853346047557261,-42.77876822030549,0.14285714285714285,7
pocket,cont,3.0,0.5,12,sessUS,1112,-0.031144576015626948,18.165467625899282,0.7569137882016088,-34.63276852937717,0.14285714285714285,7
fib50,cont,3.0,0.5,288,anti15,1383,-0.031153040390525667,15.328994938539406,0.7541771519503991,-43.084654860097,0.14285714285714285,7
pocket,cont,3.0,0.5,48,legOld,2419,-0.031156432503901273,15.171558495245968,0.7595773045867561,-75.36741022693718,0.14285714285714285,7
flip,fade,3.0,1.0,24,sessASIA,877,-0.031169132562130115,30.33067274800456,0.8188889786926402,-27.33532925698811,0.14285714285714285,7
pocket,fade,1.5,1.5,48,conf0,621,-0.031172728407510897,52.33494363929147,0.8285105405779224,-19.358264341064267,0.2857142857142857,7
pocket,cont,1.0,1.5,288,ALL,2839,-0.03118593383240341,59.80979218034519,0.7852472203206547,-88.53686615019328,0.14285714285714285,7
pocket,cont,1.0,1.5,96,ALL,2839,-0.03118593383240341,59.80979218034519,0.7852472203206547,-88.53686615019328,0.14285714285714285,7
flip,fade,1.5,3.0,48,conf15,1074,-0.031193166059491968,67.50465549348232,0.8524765941930968,-33.50146034789437,0.2857142857142857,7
fib50,cont,3.0,2.0,24,legYoung,937,-0.031195872715496377,42.049092849519745,0.8711542598206699,-29.230532734420105,0.14285714285714285,7
fib50,cont,1.5,3.0,24,volLO,1686,-0.031199772573128188,63.345195729537366,0.7631304368041119,-52.60281655829412,0.14285714285714285,7
pocket,cont,0.5,3.0,24,volHI,1295,-0.031205876592449652,84.86486486486487,0.7753090755751295,-40.4116101872223,0.14285714285714285,7
fib50,cont,3.0,0.5,48,anti15,1383,-0.031206390055390932,15.47360809833695,0.7533759197914139,-43.15843744660566,0.14285714285714285,7
pocket,cont,2.0,2.0,288,sessASIA,824,-0.031207968308789517,48.54368932038835,0.8683325187893863,-25.715365886442562,0.42857142857142855,7
pocket,cont,3.0,0.5,96,legOld,2419,-0.031210556488250357,15.047540305911532,0.7595949743917527,-75.49833614507762,0.14285714285714285,7
pocket,cont,3.0,0.5,288,legOld,2419,-0.031210556488250357,15.047540305911532,0.7595949743917527,-75.49833614507762,0.14285714285714285,7
fib50,cont,0.5,3.0,96,sessASIA,850,-0.031213938501539903,80.58823529411765,0.6673725791810997,-26.531847726308918,0.14285714285714285,7
pocket,cont,3.0,0.5,48,rejWick,494,-0.031215163000008712,14.777327935222672,0.7484695766432615,-15.420290522004304,0.14285714285714285,7
flip,fade,1.5,1.0,12,conf15,1074,-0.031217616662686156,41.340782122905026,0.778881527282326,-33.52772029572493,0.14285714285714285,7
fib50,cont,3.0,3.0,96,rejWick,1143,-0.031217893369788925,51.268591426071744,0.9052395918428027,-35.68205212166874,0.42857142857142855,7
fib50,cont,2.0,1.0,48,rejWick,1143,-0.03121958029617674,35.08311461067367,0.812077728568638,-35.683980278530015,0.14285714285714285,7
fib50,cont,4.0,1.5,96,sessUS,1246,-0.03122394135029799,29.373996789727126,0.8869354907187295,-38.9050309224713,0.5714285714285714,7
fib50,fade,1.5,3.0,48,sessASIA,850,-0.03123188119982256,65.41176470588236,0.8592135897949167,-26.547099019849178,0.2857142857142857,7
fib50,cont,0.5,3.0,288,sessASIA,850,-0.031232462069848654,80.58823529411765,0.6672408697818202,-26.547592759371355,0.14285714285714285,7
pocket,cont,1.5,3.0,48,sessASIA,824,-0.031235951370053326,63.3495145631068,0.8580894720940887,-25.73842392892394,0.42857142857142855,7
fib50,cont,3.0,0.5,24,volLO,1686,-0.031239185610526247,17.37841043890866,0.6462900360010332,-52.66926693934725,0.0,7
pocket,cont,4.0,1.0,24,volSpike,1374,-0.03125062591334572,25.836972343522564,0.8380062956847307,-42.938360004937024,0.14285714285714285,7
flip,cont,3.0,3.0,48,conf15,1074,-0.0312584233225681,48.882681564245814,0.8982499449275826,-33.57154664843814,0.2857142857142857,7
pocket,cont,3.0,1.0,96,sessASIA,824,-0.031261444773765044,24.029126213592235,0.8383731640589824,-25.759430493582396,0.14285714285714285,7
pocket,cont,4.0,0.5,48,ALL,2839,-0.03127343770062655,12.363508277562522,0.7645456761756484,-88.78528963207879,0.0,7
flip,cont,3.0,3.0,12,volSpike,2387,-0.03129066107388418,45.07750314201927,0.8720112075164588,-74.69080798336154,0.14285714285714285,7
flip,fade,1.5,3.0,96,volLO,1766,-0.031290710260272886,67.38391845979615,0.7754890565346245,-55.25939431964191,0.2857142857142857,7
flip,fade,1.5,3.0,288,volLO,1766,-0.031290710260272886,67.38391845979615,0.7754890565346245,-55.25939431964191,0.2857142857142857,7
pocket,cont,1.0,3.0,48,anti15,1174,-0.03129103525114225,74.95741056218058,0.8106438345493424,-36.735675384841,0.14285714285714285,7
fib50,cont,3.0,0.5,96,anti15,1383,-0.03129699076105089,15.328994938539406,0.753041266347687,-43.28373822253338,0.14285714285714285,7
fib50,fade,3.0,3.0,96,conf1,801,-0.03130634927705636,51.68539325842697,0.904530455367763,-25.076385770922148,0.2857142857142857,7
pocket,cont,4.0,2.0,24,rejWick,494,-0.03131164452266129,42.30769230769231,0.869755718161898,-15.467952394194677,0.14285714285714285,7
pocket,cont,1.0,1.5,96,volSpike,1374,-0.031333468029465926,60.18922852983989,0.7842585897491219,-43.05218507248618,0.14285714285714285,7
pocket,cont,1.0,1.5,288,volSpike,1374,-0.031333468029465926,60.18922852983989,0.7842585897491219,-43.05218507248618,0.14285714285714285,7
fib50,cont,3.0,1.5,12,anti15,1383,-0.03135190622588646,40.70860448300795,0.8284885629376318,-43.359686310400974,0.14285714285714285,7
flip,fade,1.5,1.0,288,conf15,1074,-0.031352391252087976,41.527001862197395,0.7813289535773761,-33.672468204742486,0.0,7
flip,fade,1.5,1.0,48,conf15,1074,-0.031352391252087976,41.527001862197395,0.7813289535773761,-33.672468204742486,0.0,7
flip,fade,1.5,1.0,96,conf15,1074,-0.031352391252087976,41.527001862197395,0.7813289535773761,-33.672468204742486,0.0,7
pocket,cont,3.0,3.0,24,volSpike,1374,-0.031356205512596026,49.708879184861715,0.8889252459136526,-43.08342637430694,0.14285714285714285,7
pocket,cont,2.0,1.5,24,sessASIA,824,-0.03135973699430228,42.23300970873786,0.838072475346575,-25.840423283305075,0.2857142857142857,7
pocket,fade,3.0,0.5,24,sessUS,1112,-0.0313820371348432,15.557553956834532,0.7656113174261354,-34.89682529394564,0.0,7
fib50,cont,3.0,3.0,288,conf3,1882,-0.031395486682581984,50.0,0.9060050885708956,-59.08630593661929,0.2857142857142857,7
fib50,cont,2.0,1.0,288,rejWick,1143,-0.03140092186204914,34.99562554680665,0.8111374933818272,-35.891253688322166,0.14285714285714285,7
fib50,cont,2.0,1.0,96,rejWick,1143,-0.03140092186204914,34.99562554680665,0.8111374933818272,-35.891253688322166,0.14285714285714285,7
fib50,cont,2.0,1.0,48,conf1,801,-0.0314125714368358,34.95630461922597,0.8109665485369896,-25.161469720905473,0.0,7
pocket,cont,2.0,2.0,48,anti15,1174,-0.03141560636833723,51.0221465076661,0.8630030826094358,-36.8819218764279,0.0,7
fib50,fade,4.0,3.0,24,conf2of3,1272,-0.03141762018877455,44.41823899371069,0.8811121569448818,-39.96321288012123,0.14285714285714285,7
pocket,fade,2.0,1.0,288,conf0,621,-0.03142151992350561,34.62157809983897,0.8175820263519837,-19.512763872496983,0.42857142857142855,7
pocket,fade,2.0,1.0,96,conf0,621,-0.03142151992350561,34.62157809983897,0.8175820263519837,-19.512763872496983,0.42857142857142855,7
fib50,cont,2.0,1.0,24,volLO,1686,-0.031421978303299555,36.002372479240805,0.715251807186357,-52.977455419363054,0.14285714285714285,7
flip,fade,1.5,3.0,12,conf3of3,1051,-0.03142951753944445,62.321598477640336,0.8348237446155585,-33.03242293395612,0.2857142857142857,7
flip,cont,3.0,2.0,24,volHI,1352,-0.031430067326393966,42.60355029585799,0.9140221712223462,-42.49345102528464,0.14285714285714285,7
pocket,fade,2.0,3.0,12,legYoung,420,-0.03143021416741241,50.0,0.8439579620789376,-13.200689950313212,0.2857142857142857,7
fib50,fade,1.5,3.0,24,sessASIA,850,-0.03143813815939468,58.11764705882353,0.8419103759747948,-26.722417435485482,0.2857142857142857,7
