year,dir,prior_bars,prior_move,extension,runup,recent_pullback,t15,t1h,t4h,htf_conf,e4h,m1_mom,m1_vol,atr_pct,vz,body,rejwick,hour,mfe,mae,cont,hwin,cl
2020,-1,4,0.20336858960751436,3.9544092472661587,3.3359969259810325,11.299961032106062,-1.0,-1.0,-1.0,-3.0,-7.6161926382271465,0.6624918759861887,3.678142019757024,0.3135010981045483,3.328098811065152,0.8564687499999991,0.05168750000000273,13,1.484998068027783,5.521660889790678,0,0,1
2020,1,247,3.3459653059696848,3.1484383598698575,3.4959474508990165,4.317667808572624,1.0,1.0,1.0,3.0,6.8753484424052,1.3575276559779825,2.0278684430094467,0.2137214089893083,2.241190887215746,0.9652793745688613,0.03472062543113879,10,3.412775534165463,3.1355358117202567,0,0,2
2020,-1,185,1.0668920133089095,3.0037902639102008,3.242753773715677,5.804512645319239,-1.0,-1.0,-1.0,-3.0,-8.172480266251114,1.3611346318828401,1.113964353341768,0.17603176068164225,6.322194985645561,0.7987206188634218,0.04448080928294869,1,3.1314692409316005,2.0363408536325664,0,1,1
2020,1,546,13.558528261381197,4.044274266422676,3.5062832548056613,6.491572240119563,-1.0,-1.0,1.0,-1.0,3.0551325413967403,1.0226392727008917,1.2282703507286785,0.24529924554745636,1.0405480856446214,0.8861880963198507,0.039300318037245485,23,1.4574753347477496,10.162659804662443,0,0,3
2020,-1,50,6.005466702411051,3.0427167202732814,1.87413785637211,2.468878247540115,1.0,1.0,-1.0,1.0,-4.153509678109189,0.8528872037747283,1.058718001760197,0.25313151075806417,0.8075999468452211,0.7230311052283098,0.03706154864330765,3,8.571116267836116,1.9023628240885873,1,1,2
2020,1,299,2.144392896747934,3.33381876437286,1.6194027226698213,2.468791097986028,-1.0,-1.0,1.0,-1.0,2.5949115100868907,0.12584390553885128,0.9013142599942802,0.23716671520972268,2.5600629299254978,0.7569424563412102,0.0,4,2.014547340135422,5.567829233217864,1,1,3
2020,-1,68,4.275332392094304,3.492953926353702,2.9505881054311627,3.934429655901075,1.0,1.0,-1.0,1.0,-3.041910346256007,1.4669173343049398,1.0260907697288497,0.22115895782452438,2.5023524524608614,0.7150808375298138,0.0,10,2.7150467918250585,18.9191653127487,0,0,2
2020,1,62,4.752461774703181,5.57262958115913,5.860379156809821,8.638569187650168,-1.0,-1.0,1.0,-1.0,2.4223639143605005,1.1520486284330462,1.4091731300142079,0.23599888357809387,5.358083204897691,0.9380005166623706,0.0,15,18.488828819625198,2.610258519366753,0,1,0
2020,-1,362,9.688300289304644,4.549347310951392,4.656130187914493,5.8212570309375735,-1.0,-1.0,-1.0,-3.0,-4.92975320432321,1.3875365097196108,1.1793030490852066,0.2509532818150373,5.505399300291233,0.8333532576210332,0.0,21,28.68527962192905,0.63906888999149,1,1,1
2020,1,359,16.062036492385808,3.2147672495003983,1.8092143265817893,3.1814648247715662,-1.0,-1.0,1.0,-1.0,1.0993310689054474,2.139282077908897,1.8339651839253504,0.23551359871149205,8.061316477719593,0.6611745513866417,0.0001631321370048843,3,2.279487333467,3.121858926415165,1,1,3
2020,-1,199,0.022302635970492233,3.7893263321291273,2.8683365724986905,5.491888116052867,1.0,1.0,-1.0,1.0,-1.5931995169030133,0.7405953638039053,1.2671219810875194,0.19109643665401607,8.415560526431976,0.4807596557365394,0.0,20,1.087933461975617,5.983634040865893,0,0,2
2020,1,289,5.18390978920977,3.2976625429652,1.7951156750260204,2.1879182849691095,-1.0,-1.0,1.0,-1.0,1.467367391186202,0.19078328434794192,1.0141335132362237,0.13314345646388387,0.7372781486143216,0.5014814814815138,0.2940740740740256,20,19.815225940641085,3.0401527444117575,0,0,4
2020,-1,366,9.323417863462721,8.084692220612084,9.325488008977828,10.186151006865023,-1.0,1.0,-1.0,-1.0,-3.1330664292584087,1.9965111925855388,1.0387619333008475,0.19858492491665225,9.42179137630254,0.45653821857233323,0.006506632975361618,2,3.208725548346877,3.3908983536724,0,0,0
2020,1,980,29.899712857269556,3.9936333522159093,3.7729681614872685,5.06277216500695,-1.0,-1.0,-1.0,-3.0,-4.072139431396437,2.9955895014909215,2.3450456817772607,0.31695510319253745,4.300827642386439,0.8433261955745479,0.010349750178474967,12,1.6674540938408524,6.367413683768437,0,0,5
2020,-1,112,4.235905047611376,3.7294214082273043,4.528241597858585,5.410407795619395,1.0,1.0,1.0,3.0,3.289005160614121,1.7650355513527143,1.539123285647869,0.2875297841849705,3.8919507171871937,0.7385284810126597,0.08953059071728693,21,3.3144697610114733,5.5865237092011615,1,1,2
2020,1,301,0.7491640808169331,3.294405129004457,2.5446194387087435,4.2268214950696,-1.0,-1.0,-1.0,-3.0,-5.034054270000095,2.1792560593864105,1.9908573232482378,0.35038748668787345,1.537370525521447,0.6496532593620123,0.061858529819684004,22,1.283862857872573,3.241387595541503,0,0,1
2020,-1,147,5.028051247426523,3.4325582703576227,3.12894016851411,4.085057296100872,1.0,1.0,1.0,3.0,3.863157160373755,2.704760010674199,1.5588080337203518,0.24685618010988467,1.6074395324111705,0.6933810375671025,0.014669051878348615,10,2.962557040919316,3.600905829043495,0,0,2
2020,1,301,0.6012566155072386,6.945339385870724,8.198118640302775,9.080097784272631,-1.0,-1.0,-1.0,-3.0,-4.230216294030052,2.6699167039792995,2.4119722193686526,0.22422206731543254,8.62676409814317,0.7696701676801159,0.006080707573243599,12,0.5420496822314941,16.78720720206448,0,0,0
2020,-1,54,8.067605363634764,5.154950291006609,4.496577770612626,5.515691989941561,1.0,1.0,1.0,3.0,4.729254507646592,0.7506326938253367,1.0429614987758973,0.2569095781990639,5.462302679412197,0.8986966824644632,0.004620853080561844,16,3.565523825861092,5.1946389055444975,0,0,2
2020,1,122,5.575903549933914,3.1995211237264995,1.6243981048415532,3.2968101868150677,-1.0,-1.0,-1.0,-3.0,-4.8122250996436815,1.515311974711588,2.3509810308067327,0.25826897355270917,-0.2715193287788457,0.8031818181818214,0.0,2,6.655993671026039,1.2721460296203784,1,1,1
2020,-1,341,8.969694755351005,4.228181399116881,3.9116813354039435,5.054050790518924,-1.0,1.0,1.0,1.0,2.521956445780727,1.7451325741153427,1.7042042439103477,0.2016955191464259,4.10632158824346,0.7813513513513474,0.07621621621620835,7,2.8661132563169986,8.419455354770243,0,0,3
2020,1,59,6.0017517093582535,3.636728228125393,2.0913202478440387,3.638222427340456,1.0,-1.0,-1.0,-1.0,-2.5208078796023843,1.6629512108906277,1.4827392450028714,0.19672467684549497,3.82397404626971,0.6168314444176592,0.0,12,1.0379399097174964,13.23530648512522,0,0,1
2020,-1,24,4.41446909408056,3.5613235421315017,1.8758872231140613,2.8715020461139207,-1.0,1.0,1.0,1.0,2.5208078796023843,-0.7955914765065448,1.4215694003513122,0.21785425731942223,1.4475696733284251,0.8316335350043264,0.014174589455483212,14,5.128543548491156,7.1381231254045305,1,1,3
2020,1,135,2.7443495120530956,3.051862529301511,2.2799371348949617,4.418938374818037,1.0,-1.0,-1.0,-1.0,-3.0495623871337574,0.7571591871570189,1.1783400009330833,0.21793721358242896,0.6707647476206908,0.603621730382285,0.3191146881287797,1,1.6059411205646523,2.3043798915874603,0,1,4
2020,-1,105,4.278572408131476,3.480943634913104,3.163956185032575,5.3752591477489355,-1.0,1.0,1.0,1.0,2.669160624520406,1.396161708297186,1.6916605581904598,0.19157432553144468,5.784294675389689,0.41809068124858983,0.17293233082707327,10,3.8745613803486894,3.1777021223683533,0,0,3
2020,1,170,2.964292643771591,3.343539777696021,3.3125528166975418,3.7839284023178408,1.0,-1.0,-1.0,-1.0,-2.9854900316097863,1.7445271474389659,0.9928954232892478,0.1671592084088039,3.2231962890273875,0.7870909905871758,0.21290900941282423,0,10.54303257881132,0.33737704252190287,1,1,1
2020,-1,475,16.85322416715887,3.403412576931526,2.277086002134204,3.6114051786769004,-1.0,-1.0,1.0,-1.0,0.4059710023081664,0.14543606863571312,1.2316076052283667,0.1746716476694524,2.2449904261068,0.8148631029986885,0.0338983050847739,15,1.2671597118164564,6.720381531618558,0,0,3
2020,1,91,7.125124127110048,3.095974325227933,2.0208211994467704,4.788595609905497,1.0,1.0,-1.0,1.0,-0.6865807756270614,1.8590446156568297,0.974812727200169,0.14875129801099962,0.10132404387882706,0.2996005326231604,0.18109187749674335,23,1.3614418131743058,5.811516756020218,0,0,4
2020,-1,211,4.701484216621076,3.7407061711594927,5.602677941851977,10.79119920282422,-1.0,-1.0,1.0,-1.0,0.49184730758053186,3.5577612234988223,4.462450842855331,0.1576789612706189,2.160294472974272,0.44190616556129125,0.005158437730266062,16,23.125499947606972,-0.0007007727257003561,1,1,0
2020,1,787,55.87245059473851,4.332421853632887,4.709265945644491,5.660581960743666,-1.0,-1.0,-1.0,-3.0,-7.317094934072199,1.2232464710565323,1.4067319999378147,0.24861802070143937,6.82496476233893,0.858784346378026,0.019983347210654697,10,8.317723359531303,12.989238669655986,1,1,5
2020,-1,60,0.8977434378304607,4.609505258623074,6.5580178003889875,9.749597060777084,1.0,1.0,1.0,3.0,6.173386416814494,1.150623538983553,1.2604767619417518,0.3199510112901395,6.2684249706721005,0.9018705732792537,0.009322598220231052,15,5.23266394241438,7.023779336085029,0,0,2
2020,1,62,4.722245813157206,3.1094727053459903,2.016219860893651,5.021575551520325,-1.0,-1.0,-1.0,-3.0,-6.421908486166816,1.0790662619131137,1.7697774090564211,0.3512830317810248,0.08827268732021808,0.7488608952023642,0.02787456445992904,20,0.5227630738710956,5.556396932387096,0,0,1
2020,-1,108,6.312358408753868,3.244480640472677,2.3931960654059767,2.9129370245596884,1.0,1.0,1.0,3.0,6.667789608344893,0.6477727557058469,1.5362811119845332,0.29855979187768567,1.969900741075819,0.5169147496617049,0.09855660802886505,5,4.158354039890323,3.16747792088027,0,1,2
2020,1,202,0.6990521671754075,4.270803294658759,4.295847225870981,5.103373005194271,-1.0,-1.0,-1.0,-3.0,-6.918401167618874,1.0871536830360746,1.9665959318952029,0.34473337051552766,2.4253334816972285,0.9319031511483031,0.0,22,1.6672795941252117,16.594271272525663,0,1,1
2020,-1,40,4.949782190288962,3.1018615043292526,3.593647693579276,6.4171762515336805,1.0,1.0,1.0,3.0,6.200544270550141,1.1216229323521159,2.791233247965269,0.35527532763531483,0.7548391474052347,0.7742594484167659,0.050051072522979106,1,16.614640834221518,0.24426366936997396,1,1,2
2020,1,428,16.446548007839525,4.0940574961235185,3.709956297657925,4.022809693952293,-1.0,-1.0,-1.0,-3.0,-14.023272921785516,0.3403378816408334,8.670187807211597,2.1144272459012474,5.6554724872617514,0.7400569868217978,0.20654754837943765,13,0.1784894217740388,9.614815698619157,0,0,5
2020,-1,24,5.609417039404032,3.1444877092282644,1.0105514666407278,5.736709154038672,1.0,1.0,1.0,3.0,14.023272921785516,0.7225203516064399,11.634689429230264,2.5420855621338134,2.336434149857411,0.8686224489795971,0.010351255886968605,15,2.4408165663061125,4.959565491480297,0,0,2
2020,1,513,7.178888258084064,3.490227493648338,3.627067945767904,5.36898465348064,-1.0,-1.0,-1.0,-3.0,-12.265815437622155,1.1464204110709202,1.7789375516616017,0.5642723154193486,8.025981807110886,0.6753423724194332,0.044695782516859794,10,7.487139528452334,4.281854370190433,1,1,1
2020,-1,126,4.2014717621111535,3.5356982270967388,2.5543714193574067,5.344318360907717,1.0,1.0,1.0,3.0,11.73751955100621,1.0095437601598518,3.061518986551266,0.5989076185829644,0.9225735929033473,0.6849811083123512,0.3150188916876489,20,0.8272461038532896,24.397332355017603,0,0,2
2020,1,5,4.586323468014259,4.588567190881288,6.545334492841032,8.627327376522326,-1.0,-1.0,-1.0,-3.0,-11.73751955100621,6.8103181216043245,8.501541234648784,0.6109017110932704,4.9191220812730485,0.929815440603072,0.02781388094619219,21,14.915299833028747,8.465351269738314,0,0,0
2020,-1,103,5.506390009364535,3.124515118765396,2.1076904537481016,2.3562985814371746,-1.0,1.0,1.0,1.0,11.44290174823807,0.24613312421426772,3.0803117271622344,0.7926076677813196,0.25769728332004943,0.636445357647367,0.1567997945293328,5,18.696499976963203,0.11054661113697158,1,1,3
2020,1,234,1.18361921668393,3.256087310600763,2.5911209662595045,4.3468844336665375,-1.0,-1.0,-1.0,-3.0,-11.280103600744127,1.1876466526977545,5.432003825376461,1.1503136156719818,1.1348113528577828,0.8401656314699799,0.05093167701862814,1,4.502694574800598,0.6018944071208591,1,1,1
2020,-1,350,2.6929097216322986,3.1694019864840266,0.961776003427091,3.60831607189317,1.0,1.0,1.0,3.0,9.218852049368635,1.363426054900228,3.7156643382353387,0.6055028598801984,2.7494758066527556,0.5224558050645022,0.00023889154324458568,6,7.9762112242233,4.870075341722057,1,1,2
2020,1,89,0.12471815761513343,3.698546249904271,9.16154642209247,9.396016558408913,-1.0,-1.0,-1.0,-3.0,-9.937587386339844,0.37262018263224594,7.321750495378767,0.7470227156149523,3.8101618906960626,0.8386666666666618,0.13926666666666884,13,0.589667449204359,5.829077250616097,0,0,0
2020,-1,633,16.320863479115822,3.7413882866516124,3.069496628916566,4.481769660943041,-1.0,-1.0,1.0,-1.0,3.4736809966787328,2.7454594895507527,5.711829739705814,0.8772071558781279,0.4084271837507883,0.720535422788119,0.13744694743715383,18,10.329941461615979,2.9944518491193923,1,1,5
2020,1,312,0.39498001096550295,3.1933869524244516,2.4538931897551723,2.965781604205986,1.0,1.0,-1.0,1.0,-4.504747401992092,-0.1794914735361732,1.0891221634848651,0.6708979996717956,2.5395156020713467,0.9034513274336297,0.0020353982300846322,20,3.7592914764452843,5.331875163003574,1,1,2
2020,-1,185,3.901218860132097,5.562070662829288,4.6562934782221985,6.230432088816781,-1.0,-1.0,1.0,-1.0,4.567840559961531,3.3641233929729304,7.309876331646432,0.6209640225643117,8.324228036495494,0.6155903706534237,0.0022927015666748415,12,7.465427015014963,2.8261973699699503,1,1,0
2020,1,290,2.7244516447046974,3.7866856240707487,4.814274988067956,6.465612408172996,-1.0,1.0,-1.0,-1.0,-5.389068801498343,4.822369212540944,5.8468788139329515,0.5848006026134721,7.784283844664266,0.656367524518844,0.08517071012461692,12,16.637805565181143,-0.013038366173161271,1,1,0
2020,-1,560,15.216581535026299,3.359993366519836,7.125597291240628,9.20619473613574,-1.0,-1.0,1.0,-1.0,2.0738786089506114,2.1406662558878113,4.546567559908088,0.5952838805948866,1.7592124488684142,0.8820454545454534,0.049772727272728516,10,2.8666579345570704,6.8326204377177895,0,0,5
