prior_bars,prior_move,extension,runup,recent_pullback,l_mom,l_vol,atr_pct,vz,body,rejwick,t_1h,t_4h,htf_conf,e_far,year,dir,atr_pct_raw,mfe,mae,hwin,cl
223,3.731466232071251,3.404621343383304,2.138417186840835,2.9125697965262147,1.9129798409794097,3.7684368357844478,0.41075751944403793,4.492883463427509,0.2906081081081096,0.0,-1.0,-1.0,-2.0,-7.802077645744169,2020,-1,0.41075751944403793,4.560071233604728,5.994195274720369,1.0,1
74,5.582099997879124,3.1749826607690976,0.6418013833731487,4.882885072223383,0.14015578257494485,0.5369157957915213,0.3721068235939533,0.4464465581747581,0.31755102040815286,0.20408163265306123,1.0,1.0,2.0,8.148163940038781,2020,1,0.3721068235939533,0.3517718622393226,5.0250519388278665,0.0,3
119,5.41394767334174,3.4682241775556673,2.5982281207705324,2.6717183762648316,0.7801889748080341,2.1781194582623242,0.3491944416615626,2.38815352795894,0.8406475521747611,0.01326311683246119,-1.0,-1.0,-2.0,-6.514920020622225,2020,-1,0.3491944416615626,3.711506180353377,14.04284574666987,0.0,1
32,5.69300845650569,4.771309002635866,2.6314914981544826,5.3415160147491125,-0.046680739041358194,1.0281086581952603,0.33160345565717275,5.113085423190498,0.8687368250364953,0.027403924112203628,1.0,1.0,2.0,7.0914728054116205,2020,1,0.33160345565717275,5.959105771414667,12.215315421653283,1.0,3
34,2.93029571733793,5.069576144334383,9.890338225686213,10.558207002041524,-0.042074055013530266,1.322755342466787,0.40408753136611614,6.029354532618814,0.8319817671065877,0.017543859649123316,-1.0,-1.0,-2.0,-8.574690722229436,2020,-1,0.40408753136611614,3.1388974045543376,9.71349893528879,0.0,5
14,7.27044161625831,3.2462155086468574,2.5202741065073835,5.366481683641143,-0.39798367037598303,1.6322698779455977,0.4218071106611498,-0.012697372227980256,0.5850746268656825,0.29835820895522064,1.0,1.0,2.0,6.889184303221838,2020,1,0.4218071106611498,0.9450283078857274,7.173912873586526,0.0,3
93,5.511850187988825,3.6065875857129055,2.6348781150971847,3.0480375831570043,0.3799620825388175,0.9697746935667206,0.403149896782255,2.250952241557141,0.5810143356222074,0.1409468738706264,-1.0,-1.0,-2.0,-6.549837059824711,2020,-1,0.403149896782255,10.709298178806666,0.8478620988837735,1.0,1
226,0.31321049931931294,3.2934230515458465,3.1023886270339087,4.361570115758514,-0.031788962695168364,2.45786845184191,0.4312855976921927,0.3297040213111523,0.8754248559184235,0.01965420422639169,-1.0,1.0,0.0,4.351416796330311,2020,1,0.4312855976921927,3.259291040355165,1.174787008832108,1.0,2
451,6.809835803012689,4.973560097885076,7.895894105909674,8.251240370912836,2.4382911323571794,6.967548608288852,0.4207188659545673,5.962730716417731,0.7296629309242746,0.17300890612349407,-1.0,-1.0,-2.0,-6.519381337941344,2020,-1,0.4207188659545673,5.061732374276017,4.547631411724959,0.0,5
545,7.051317925599682,3.431368307349808,2.2061787207136447,3.3583244368747476,-0.19634831859763355,0.7807090435582543,0.21979191486550614,2.211670427167996,0.7535570959503778,0.0,-1.0,1.0,0.0,2.7395479187099574,2020,1,0.21979191486550614,3.864399886080438,4.355351241401843,1.0,2
95,2.949805299133641,3.02381708008658,2.2478950171895815,3.0615925107992936,0.013722072696268395,0.8637278580179735,0.21231037961671534,2.3436846828371487,0.6561555075593882,0.2555075593952508,1.0,-1.0,0.0,-2.5443035756206975,2020,-1,0.21231037961671534,20.214449083408084,1.3616978464488547,1.0,0
220,5.155549806738698,3.210537746679258,6.723992279052659,7.837034084882255,4.182690736641925,1.9709518277370164,0.30094454011001015,7.317931351828513,0.7022346368715012,0.0009776536312935489,-1.0,1.0,0.0,0.19519663809769885,2020,1,0.30094454011001015,1.1075758471036148,12.073439779544035,0.0,5
3,3.778551261813421,3.983929776226399,-0.07254733695864349,8.108621147294283,0.9507984751077708,2.684355466074355,0.3346263852869695,3.5594802916576542,0.7651558252734084,0.05183639926669753,1.0,-1.0,0.0,-0.19519663809769885,2020,-1,0.3346263852869695,4.128578924073796,5.2922487997426115,0.0,1
102,5.896258503781397,3.415514322344155,1.7727663088935537,3.4128076247035417,0.2259203969420422,1.3849991573655818,0.3079896900104853,1.4015104486522734,0.5119607843137369,0.3735294117646916,-1.0,1.0,0.0,1.1499262664476517,2020,1,0.3079896900104853,1.687664508657354,2.895997354395036,1.0,0
459,5.496253306516098,4.901328719719504,2.5136634665713884,4.987250086116065,0.09624015868078586,0.5992984737316247,0.3153310818737138,2.746228368976003,0.6548742138364849,0.06589479702686779,-1.0,-1.0,-2.0,-2.295652287618072,2020,-1,0.3153310818737138,12.979173172783414,0.6556790278855115,1.0,1
530,22.54021450433277,3.260509225404558,3.9612211840630938,5.323118793648731,1.2940598232537428,2.9483494165217703,0.5413452740686002,1.2583558246825468,0.356115641215718,0.39940696812453996,-1.0,-1.0,-2.0,-5.253056236221907,2020,1,0.5413452740686002,0.9829703598106119,9.717679117881566,0.0,4
44,5.171425755588834,4.156713970445416,4.364005744293689,6.3367460905773125,0.9166291856592774,1.070801057997426,0.5120533981522012,2.556363341715004,0.8055299539170401,0.15199692780338528,1.0,1.0,2.0,4.483125945100504,2020,-1,0.5120533981522012,3.437090690283911,4.348021089313891,1.0,3
131,5.792791598740153,3.5666655715048665,2.379833661408397,2.856824345068252,0.6927852002201836,1.6994509152245683,0.4536248184315206,0.533824008375858,0.9510061242344747,0.0037182852143498512,-1.0,-1.0,-2.0,-4.116684663828674,2020,1,0.4536248184315206,3.2143540346093546,3.3688000341485833,0.0,1
357,1.0516504385211898,3.0396308846775364,4.953671529819437,8.973505839970437,0.6973307726597164,0.6003641568898915,0.24586225142588383,1.5471130963580466,0.6746945280679932,0.0,1.0,1.0,2.0,2.0317362686047615,2020,-1,0.24586225142588383,4.4721740266823815,6.008080137343856,1.0,3
81,2.8556549164894065,3.1124786799482487,3.317702219484855,4.79929234873581,0.892801362044452,2.3234390661030213,0.24601428212507756,1.1109212804528292,0.775087937099131,0.2116697703289795,-1.0,-1.0,-2.0,-2.7170102064008503,2020,1,0.24601428212507756,15.7886939700637,4.398409823624231,0.0,1
593,18.42360693144745,3.5050762219719207,4.00820930537612,4.032551415518071,3.300002121453404,3.8687167327696432,0.24564911373573875,4.849550385706638,0.5290858725761691,9.552010698460436e-05,-1.0,1.0,0.0,-0.4744777039296915,2020,-1,0.24564911373573875,12.920043075350396,4.13553726611869,1.0,2
398,12.64349005138583,4.078626829514546,4.819651826997796,6.730306525076663,1.0344880319000924,1.0118240172274509,0.29024673757099784,2.5253381067706226,0.8040683482505984,0.03303498779496551,-1.0,-1.0,-2.0,-2.4932483659256746,2020,1,0.29024673757099784,9.96445187688388,0.11121770199396454,1.0,1
416,7.437397815612757,3.998793742214863,6.374245603001429,7.044595208183866,1.8901394237159639,2.5234266500820923,0.2604991741201751,2.898455905921342,0.4292565947242194,0.0,-1.0,1.0,0.0,-0.5913814692233992,2020,-1,0.2604991741201751,2.152874254244208,6.193283524259125,0.0,2
94,4.797513787755863,3.0937794258134312,2.830600087208989,3.7895077120217486,2.590394366283579,1.570707645180684,0.24797114328463182,1.2192281819908994,0.47309219232463257,0.04058226731363343,1.0,-1.0,0.0,-0.2809560493865642,2020,1,0.24797114328463182,0.5292961792508357,6.763683572379669,0.0,1
39,5.1761646594055435,3.0087765096614367,1.3888273221960021,2.656627196196342,1.04698075725831,0.5206016120720782,0.2507651690759361,0.6653844020492833,0.8349429323968567,0.0,-1.0,1.0,0.0,0.5159086016020922,2020,-1,0.2507651690759361,0.5823512090649733,9.693402100856904,0.0,2
67,5.445915557897807,3.2810662446355114,1.5478238104647983,4.010252893118807,0.8255526782066992,0.28592329455261434,0.23455703783369936,1.4014264745898561,0.59700093720708,0.06341768197440303,1.0,-1.0,0.0,-0.003825839758718378,2020,1,0.23455703783369936,4.014581919794424,15.39283821477489,1.0,1
